IBGE,NU_IDENTIFICADOR,municipio,uf,data_implementacao_unidade,Latitude,Longitude,natureza_unidade,custo_manutencao,servico_regulamentado,ano_implementacao_servico,subsidio_valor_mensal,subsidio_itens_manutencao,subsidio_mobiliario_transporte,subsidio_isencao_imposto_taxa,subsidio_outros,subsidio_nao_repassa,subsidio_outros_quais,fam_aceita_vinculo_irmaos,qtd_criancas_acolhidas,qtd_criancas_acolhidas_12meses,qtd_masc_0_2,qtd_masc_3_5,qtd_masc_6_11,qtd_masc_12_13,qtd_masc_14_15,qtd_masc_16_17,qtd_masc_acima_18,qtd_masc_total,qtd_fem_0_2,qtd_fem_3_5,qtd_fem_6_11,qtd_fem_12_13,qtd_fem_14_15,qtd_fem_16_17,qtd_fem_acima_18,qtd_refugiados_imigrantes,qtd_venezuelanos,qtd_criancas_tempo_servico_menos_1mes,qtd_criancas_tempo_servico_1_3meses,qtd_criancas_tempo_servico_4_6meses,qtd_criancas_tempo_servico_7_12meses,qtd_criancas_tempo_servico_13_18meses,qtd_criancas_tempo_servico_19_24meses,qtd_criancas_tempo_servico_25_48meses,qtd_criancas_tempo_servico_49_72meses,qtd_criancas_tempo_mais_72meses,qtd_criancas_deficiencia,qtd_criancas_transt_sofri_psiquico,qtd_criancas_necessidade_especial,qtd_adoles_socioeducativo,qtd_criancas_traj_de_rua,qtd_criancas_indigenas,qtd_criancas_outros_povos_trad,qtd_criancas_dependencia_drogas,qtd_criancas_gestantes,qtd_criancas_pretas,qtd_criancas_pardas,qtd_criancas_brancas,qtd_criancas_amarelas,qtd_criancas_raca_indigenas,qtd_motivo_entrega_voluntaria_adocao,qtd_motivo_orfandade,qtd_motivo_abandono,qtd_motivo_pais_usuarios,qtd_motivo_pais_com_deficiencia,qtd_motivo_pais_transt_sofri_psiquicos,qtd_motivo_pais_ausentes_doenca,qtd_motivo_pais_prisao_ou_internacao,qtd_motivo_violencia_domestica_fisica,qtd_motivo_violencia_domestica_psicologica,qtd_motivo_abuso_sex_intrafamiliar,qtd_motivo_exploracao_sex,qtd_motivo_conflito_familiar,qtd_motivo_exploracao_trabalho,qtd_motivo_pais_cond_especif_saude,qtd_motivo_pais_s_condicoes_depend_quim,qtd_motivo_ameaca_morte,qtd_motivo_situacao_rua,qtd_motivo_negligencia_familia,qtd_motivo_fam_situacao_rua,qtd_motivo_fam_moradia_insalubre,qtd_motivo_fam_carencia_rec_materiais,qtd_oriundos_pbf,qtd_oriundos_fam_menos_1sm,divulgacao_outdoors_busdoors,divulgacao_materiais_grande_circ,divulgacao_radio_tv_impressa,divulgacao_eventos_palestras,divulgacao_redes_sociais,divulgacao_articulacao_liderancas,divulgacao_outros,divulgacao_nao_faz,divulgacao_outros_quais,ch_capacitacao_inicial,selecao_fam_reunioes,selecao_fam_analise_doc,selecao_fam_entrevistas,selecao_fam_visitas_domiciliares,selecao_fam_outros,selecao_fam_nao_faz,selecao_fam_outros_quais,capac_ini_conti_fam_encontros_grupos,capac_ini_conti_fam_encontros_indivi,capac_ini_conti_fam_paletras,capac_ini_conti_fam_rodas_conversa,capac_ini_conti_fam_outros,capac_ini_conti_fam_nao_faz,capac_ini_conti_fam_outros_quais,acompanhamento_fam_aprox_supervi,acompanhamento_fam_visitas_domicil,acompanhamento_fam_aten_psicoss,acompanhamento_fam_contato_tel,acompanhamento_fam_outros,acompanhamento_fam_outros_quais,ativi_sistematicas_atend_psicosso_indivi,ativi_sistematicas_escuta_qualific,ativi_sistematicas_acompanh_escolar,ativi_sistematicas_acompanh_saude,ativi_sistematicas_encaminhc_docs,ativi_sistematicas_encaminhc_qualif_prof,ativi_sistematicas_identifi_fam_nat_exten,ativi_sistematicas_viabili_encon_fam_ori,ativi_sistematicas_constr_plano_acomp_fam_ori,ativi_sistematicas_atend_psicosso_indiv_fam_ori,ativi_sistematicas_reunioes_fam_ori,ativi_sistematicas_entrevis_fam_ori,ativi_sistematicas_visi_domic_fam_ori,ativi_sistematicas_genograma_ecomapa,ativi_sistematicas_relat_trimes_judic,ativi_sistematicas_estudo_caso,ativi_sistematicas_encaminhc_rede,ativi_sistematicas_discuss_casos_rede,ativi_sistematicas_outros,ativi_sistematicas_nao_faz,ativi_sistematicas_outros_quais,retorno_fam_ori_fam_ado_judic_informa_decisoes,retorno_fam_ori_fam_ado_judic_nao_informa_decisoes,retorno_fam_ori_fam_ado_tempo_prepar_suficiente,retorno_fam_ori_fam_ado_tempo_prepar_insuficiente,freq_acompanh_fam_acolhedora,qtd_fam_processo_habilitacao,qtd_fam_aptas_ou_acolhendo,num_atual_fam_suficiente,imovel_sede_saf,espaco_fisico_sala_atendimento,espaco_fisico_espaco_reunioes,espaco_fisico_sala_equip_tec,espaco_fisico_sala_coord_adm,espaco_fisico_area_recepcao,espaco_fisico_copa,equipamentos_veiculo_exclusivo,equipamentos_veiculo_compartilhado,equipamentos_acervo_bibliog,equipamentos_mater_pedago,equipamentos_tel_fixo,equipamentos_cel,equipamentos_impressora,equipamentos_de_som,equipamentos_proj_imagens,equipamentos_bebedouro,equipamentos_comput_internet,equipamentos_qtd_comput_internet,equipe_tec_exclusiva_saf,coordenador_saf_situacao,capaci_equipe_tec_saf_presencial,capaci_equipe_tec_saf_ead,capaci_equipe_tec_saf_nao_faz,capaci_equipe_tec_saf_presencial_qtd,capaci_equipe_tec_saf_ead_qtd,IBGE7,nome_da_uf,Regiao,Município
420445,"4,20445E+12",CORONEL MARTINS,SC,27/04/2015,-265.346.738.295.347,-52.671.886.728.119,Governamental,,"Sim, por lei",2015,1320,,,,,Sim,,"Sim, acolhem algumas vezes",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,busca ativa,4,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Semestralmente,3,3,Não,Imóvel compartilhado com CRAS,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,1.0,Não há profissionais exclusivas(os) do serviço,Exerce concomitantemente a função de coordenador(a) deste serviço e de outro serviço socioassistencial,Não,Não,Sim,,,4204459,Santa Catarina,Região Sul,Coronel Martins
420450,"4,2045E+12",CORUPA,SC,18/03/2010,-264.412.041.603.888,-493.255.424.972.485,Governamental,,"Sim, por lei",2015,,,,,,Sim,,Não acolhem,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,Não,,,,,,,,,,,,,,,Sim,,,,,,A família não é acompanhada,0,0,Não sabe informar,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,2.0,Não há profissionais exclusivas(os) do serviço,Não há coordenadora(or) neste serviço,Não,Não,Sim,,,4204509,Santa Catarina,Região Sul,Corupá
420455,"4,20455E+12",CORREIA PINTO,SC,06/10/2022,-2.758.110.084.555.340,-50.363.109.111.785.800,Governamental,,"Sim, por lei",2018,,,,,,Sim,,"Sim, acolhem sempre que há demanda",0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Não,Não,Não,Sim,Sim,Não,Não,,10,Sim,Sim,Sim,Sim,Não,Não,,Não,Sim,Não,Não,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,Não,Sim,Não,Sim,Quinzenalmente,0,1,Não,Imóvel compartilhado com CREAS,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,2.0,Todas(os) as(os) profissionais são exclusivos,Acumula as funções de coordenadora(or) e de técnica(o) neste serviço,Não,Não,Sim,,,4204558,Santa Catarina,Região Sul,Correia Pinto
420480,"4,2048E+12",CURITIBANOS,SC,02/01/2018,-272.886.335,-505.842.857,Governamental,,"Sim, por lei",2016,1320,,,,,Sim,,Não acolhem,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,,,,,,,,,,40,,,,,,Sim,,,,,,,Sim,,Sim,Sim,Sim,Sim,Não,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Atualmente (este ano) não realiza mais atividades costumeiras e recomendadas,Sim,Não,Sim,Não,Semanalmente,0,5,Sim,Imóvel compartilhado com CRAS,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,1.0,Não há profissionais exclusivas(os) do serviço,Acumula as funções de coordenadora(or) e de técnica(o) neste serviço,Não,Não,Sim,,,4204806,Santa Catarina,Região Sul,Curitibanos
420500,"4,205E+12",DIONISIO CERQUEIRA,SC,01/01/2020,-26.332.383.838.695.400,-53.526.184.558.868.400,Governamental,,"Sim, por lei",2018,1320,,,,,Sim,,"Sim, acolhem algumas vezes",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Não,Sim,Não,Sim,Não,Não,Não,,0,Não,Sim,Sim,Sim,Não,Não,,,,,,,Sim,,Não,Não,Não,Sim,Não,,,,,,Não,,,,,,,,,,,,,,,Sim,,Sim,Não,Não,Não,Semanalmente,0,0,Não,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,2.0,Não há profissionais exclusivas(os) do serviço,Acumula as funções de coordenadora(or) e de técnica(o) neste serviço,Não,Não,Sim,,,4205001,Santa Catarina,Região Sul,Dionísio Cerqueira
420510,"4,2051E+12",DONA EMMA,SC,25/02/2015,-2.698.579.546.810.040,-4.972.455.990.307.930,Governamental,,"Sim, por lei",2015,,,,,,Sim,,"Sim, acolhem sempre que há demanda",0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Não,Não,Não,Sim,Não,Não,Não,,0,Sim,Sim,Sim,Sim,Não,Não,,Não,Sim,Não,Não,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Semanalmente,0,0,Não,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,5.0,Não há profissionais exclusivas(os) do serviço,Acumula as funções de coordenadora(or) e de técnica(o) neste serviço,Não,Não,Sim,,,4205100,Santa Catarina,Região Sul,Dona Emma
420530,"4,2053E+12",FAXINAL DOS GUEDES,SC,09/11/2018,-26.846.376.874.986.300,-52.257.006.168.365.400,Governamental,,"Sim, por lei",2018,1716,Sim,Sim,Não,Não,Não,,"Sim, acolhem sempre que há demanda",0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Sim,Não,Não,Não,Não,Não,,4,Não,Sim,Sim,Não,Não,Não,,Não,Sim,Não,Não,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Semanalmente,0,4,Sim,Imóvel compartilhado com CREAS,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,4.0,Não há profissionais exclusivas(os) do serviço,Acumula as funções de coordenadora(or) e de técnica(o) neste serviço,Não,Não,Sim,,,4205308,Santa Catarina,Região Sul,Faxinal dos Guedes
420535,"4,20535E+12",FLOR DO SERTAO,SC,14/10/1997,-267.630.748.374.444,-533.371.802.781.101,Governamental,,"Sim, por lei",1997,1320,Sim,Sim,Não,Não,Não,,"Sim, acolhem sempre que há demanda",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Não,Não,Não,Sim,Sim,Não,Não,,8,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Não,Não,Sim,Não,Quinzenalmente,7,7,Sim,Imóvel compartilhado com CRAS,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,5.0,Não há profissionais exclusivas(os) do serviço,Exerce concomitantemente a função de coordenador(a) deste serviço e de outro serviço socioassistencial,Sim,Sim,Não,2.0,2.0,4205357,Santa Catarina,Região Sul,Flor do Sertão
420540,"4,2054E+12",FLORIANOPOLIS,SC,26/09/2012,-27.591.213.809.057.200,-48.540.462.255.477.900,Não Governamental/Organização da Sociedade Civil,"26453,97","Sim, por lei",2021,13000,,,,,Sim,,Não acolhem,4,7.0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0.0,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3.0,1.0,3.0,0.0,0.0,1,0,0,,0,0,0,,,0,1,0,0,0,0,1,0,0,,0,3,,0.0,2.0,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,,20,Não,Sim,Sim,Sim,Sim,Não,Capacitação,Sim,Não,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Sim,Semanalmente,1,8,Não,Imóvel exclusivo para o SFA,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,1.0,Todas(os) as(os) profissionais são exclusivos,Exerce exclusivamente a função de coordenador(a) deste serviço,Sim,Sim,Não,3.0,3.0,4205407,Santa Catarina,Região Sul,Florianópolis
420543,"4,20543E+12",FORMOSA DO SUL,SC,06/12/2019,-26.647.262.122.828.600,-5.278.916.716.575.620,Governamental,,"Sim, por lei",2019,1312,,,,,Sim,,"Sim, acolhem sempre que há demanda",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Não,site do município,8,Não,Sim,Sim,Sim,Não,Não,,Sim,Não,Não,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Não,Sim,Não,Sim,Quinzenalmente,0,3,Sim,Imóvel compartilhado com CRAS,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,2.0,Não há profissionais exclusivas(os) do serviço,Não há coordenadora(or) neste serviço,Não,Não,Sim,,,4205431,Santa Catarina,Região Sul,Formosa do Sul
420545,"4,20545E+12",FORQUILHINHA,SC,13/09/2007,-28.747.418.300.793.500,-4.946.014.881.134.030,Governamental,,"Sim, por lei",2007,2000,,,,,Sim,,"Sim, acolhem sempre que há demanda",1,6.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,1.0,0,0,0,0.0,1.0,1,1,0,1,1,0,1,0,0,1.0,0,0,1.0,0.0,1.0,Não,Não,Não,Não,Não,Sim,Não,Não,,40,Sim,Sim,Sim,Sim,Não,Não,,Não,Sim,Não,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Não,Não,Semanalmente,0,7,Sim,Imóvel exclusivo para o SFA,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,3.0,Parte da equipe é exclusiva,Exerce exclusivamente a função de coordenador(a) deste serviço,Sim,Não,Não,3.0,,4205456,Santa Catarina,Região Sul,Forquilhinha
420560,"4,2056E+12",GALVAO,SC,20/07/1999,-2.645.889.389.103.440,-52.688.755.989.074.700,Governamental,,"Sim, por lei",1999,1320,Sim,Não,Não,Não,Não,,"Sim, acolhem sempre que há demanda",3,2.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,,,,,,0,0,0,0.0,0,0,0,0.0,1.0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,3.0,Não,Sim,Sim,Não,Sim,Não,Não,Não,,8,Não,Sim,Sim,Sim,Não,Não,,Sim,Sim,Não,Não,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,,,,,Mensalmente,0,5,Não,Imóvel compartilhado com CRAS,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,3.0,Não há profissionais exclusivas(os) do serviço,Acumula as funções de coordenadora(or) com outra atividade,Não,Não,Não,,,4205605,Santa Catarina,Região Sul,Galvão
420570,"4,2057E+12",GAROPABA,SC,18/09/2008,-28.027.724.002.252.300,-4.862.171.173.095.700,Governamental,,"Sim, por lei",2008,1320,Sim,Não,Não,Não,Não,,"Sim, acolhem sempre que há demanda",0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Sim,Não,Sim,Sim,Não,Não,,12,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Não,Não,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,Não,Não,Não,Sim,Semanalmente,1,2,Não,Imóvel exclusivo para o SFA,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,2.0,Todas(os) as(os) profissionais são exclusivos,Acumula as funções de coordenadora(or) e de técnica(o) neste serviço,Sim,Não,Não,2.0,,4205704,Santa Catarina,Região Sul,Garopaba
420640,"4,2064E+12",GUARACIABA,SC,20/06/2012,-2.660.157.451.010.190,-5.352.354.526.519.770,Governamental,,"Sim, por lei",2012,1320,Sim,Não,Não,Não,Não,,"Sim, acolhem algumas vezes",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Sim,Não,Sim,Não,Não,Não,,8,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Não,Sim,Não,Não,,Não,Sim,Sim,Sim,Não,,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,,Não,Não,Sim,Não,Semanalmente,0,0,Sim,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,2.0,Não há profissionais exclusivas(os) do serviço,Acumula as funções de coordenadora(or) e de técnica(o) neste serviço,Sim,Não,Não,2.0,,4206405,Santa Catarina,Região Sul,Guaraciaba
420650,"4,2065E+12",GUARAMIRIM,SC,10/07/2023,-26.470.457.773.579.700,-48.982.093.334.198,Governamental,,"Sim, por lei",2023,1320,,,,,Sim,,Não acolhem,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Não,Sim,Sim,Sim,Não,Não,,8,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Não,Não,Não,,,,,,,,,,,,Não,,,,,,,,,,,,,,,Sim,,,,,,Semanalmente,2,0,Não,Imóvel exclusivo para o SFA,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,3.0,Todas(os) as(os) profissionais são exclusivos,Exerce concomitantemente a função de coordenador(a) deste serviço e de outro serviço socioassistencial,Sim,Não,Não,2.0,,4206504,Santa Catarina,Região Sul,Guaramirim
420660,"4,2066E+12",GUARUJA DO SUL,SC,01/01/2006,-263.982.059.684.087,-534.834.423.702.435,Governamental,,"Sim, por lei",2006,1320,,,,,Sim,,"Sim, acolhem sempre que há demanda",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,Não,Sim,Sim,Não,Sim,Não,Não,Não,,90,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Não,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Quinzenalmente,1,1,Não,Imóvel compartilhado com CRAS,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,2.0,Não há profissionais exclusivas(os) do serviço,Não há coordenadora(or) neste serviço,Sim,Não,Não,1.0,,4206603,Santa Catarina,Região Sul,Guarujá do Sul
420665,"4,20665E+12",GUATAMBU,SC,20/12/2012,-27.112.656.032.745.500,-5.280.896.186.828.610,Governamental,,"Sim, por lei",2012,1320,Sim,Não,Não,Não,Não,,"Sim, acolhem algumas vezes",2,4.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0,0,0,,2,0,0,0.0,2.0,2,0,2,2,0,2,0,0,0,2.0,0,0,0.0,0.0,2.0,Não,Não,Sim,Sim,Sim,Sim,Não,Não,,16,Não,Sim,Sim,Sim,Não,Não,,Sim,Sim,Não,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,,,,,Semanalmente,1,4,Sim,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,3.0,Não há profissionais exclusivas(os) do serviço,Acumula as funções de coordenadora(or) e de técnica(o) neste serviço,Sim,Não,Não,2.0,,4206652,Santa Catarina,Região Sul,Guatambú
